"user_id","age","gender","occupation","zip_code","longitude","latitude"
790,20,"M","student","08904",0,0
791,31,"M","marketing","75240",0,0
792,24,"M","student","87544",0,0
793,43,"M","engineer","91351",0,0
794,36,"F","marketing","07039",0,0
795,30,"F","artist","90008",0,0
796,19,"M","student","02146",0,0
797,51,"F","educator","48118",0,0
798,14,"F","student","02136",0,0
799,49,"F","educator","97301",0,0
800,57,"M","engineer","70808",0,0
801,33,"M","engineer","80525",0,0
802,22,"M","engineer","60090",0,0
803,32,"M","engineer","55117",0,0
804,42,"M","student","29440",0,0
805,27,"F","educator","62903",0,0
806,22,"M","other","11727",0,0
807,40,"M","programmer","12205",0,0
808,26,"M","programmer","55414",0,0
809,39,"F","librarian","59717",0,0
810,33,"M","other","80919",0,0
811,49,"F","administrator","16506",0,0
812,21,"M","student","91711",0,0
813,43,"F","administrator","16803",0,0
814,37,"M","other","89104",0,0
815,42,"M","engineer","07733",0,0
816,25,"M","student","78741",0,0
817,19,"F","student","02918",0,0
818,24,"M","technician","31820",0,0
819,32,"M","administrator","02215",0,0
820,34,"M","other","20755",0,0
821,18,"F","student","63119",0,0
822,25,"M","artist","15610",0,0
823,35,"F","educator","30606",0,0
824,31,"F","scientist","32114",0,0
825,30,"M","engineer","95129",0,0
826,26,"M","educator","49512",0,0
827,23,"F","student","02125",0,0
828,29,"F","librarian","53144",0,0
829,50,"M","writer","27105",0,0
830,61,"M","retired","55125",0,0
831,20,"M","student","14627",0,0
832,42,"F","writer","85016",0,0
833,53,"F","other","94043",0,0
834,35,"M","engineer","40503",0,0
835,54,"F","administrator","20879",0,0
836,21,"M","student","21218",0,0
837,14,"F","student","53115",0,0
838,20,"F","homemaker","42459",0,0
839,30,"M","librarian","51157",0,0
840,23,"M","administrator","10011",0,0
841,28,"M","student","55414",0,0
842,48,"M","administrator","83709",0,0
843,17,"M","student","37411",0,0
844,32,"M","entertainment","80525",0,0
845,46,"M","engineer","80123",0,0
846,40,"M","student","55422",0,0
847,34,"M","other","76059",0,0
848,63,"M","programmer","01810",0,0
849,45,"M","scientist","55106",0,0
850,43,"F","other","77009",0,0
851,19,"F","artist","99687",0,0
852,31,"M","other","36106",0,0
853,20,"F","student","55414",0,0
854,37,"M","other","L9G2B",0,0
855,45,"M","doctor","47401",0,0
856,24,"M","other","32789",0,0
857,40,"M","educator","45810",0,0
858,59,"M","administrator","40205",0,0
859,44,"F","educator","95821",0,0
860,29,"M","other","11753",0,0
861,27,"F","other","20657",0,0
862,24,"M","technician","77042",0,0
863,28,"M","technician","80525",0,0
864,24,"M","entertainment","10003",0,0
865,41,"M","other","20902",0,0
866,39,"F","librarian","32707",0,0
867,31,"F","healthcare","27713",0,0
868,30,"M","administrator","95938",0,0
869,30,"M","marketing","77081",0,0
870,17,"M","student","76309",0,0
871,28,"M","student","60440",0,0
872,23,"M","programmer","55128",0,0
873,22,"M","student","21250",0,0
874,49,"M","educator","08403",0,0
875,23,"M","engineer","60005",0,0
876,35,"F","administrator","V1G4L",0,0
877,28,"M","administrator","94720",0,0
878,26,"F","librarian","22903",0,0
879,25,"M","writer","40206",0,0
880,20,"F","student","08043",0,0
881,44,"F","other","60630",0,0
882,50,"M","lawyer","55104",0,0
883,35,"F","administrator","55406",0,0
884,42,"M","educator","90840",0,0
885,36,"M","salesman","43221",0,0
886,27,"M","marketing","11217",0,0
887,24,"M","programmer","38115",0,0
888,57,"M","educator","94618",0,0
889,30,"F","librarian","94117",0,0
890,28,"M","student","14216",0,0
891,55,"M","librarian","19102",0,0
892,59,"F","administrator","15237",0,0
893,30,"M","engineer","94115",0,0
894,19,"F","student","74078",0,0
895,36,"M","executive","90254",0,0
896,24,"F","other","55116",0,0
897,49,"F","librarian","11701",0,0
898,22,"M","student","29201",0,0
899,33,"M","entertainment","91344",0,0
900,35,"M","programmer","63033",0,0
901,29,"M","engineer","91201",0,0
902,32,"F","writer","22206",0,0
903,38,"M","educator","27705",0,0
904,26,"M","writer","30068",0,0
905,51,"F","librarian","56321",0,0
906,48,"F","administrator","73034",0,0
907,39,"M","scientist","60466",0,0
908,51,"M","engineer","22932",0,0
909,38,"F","student","14085",0,0
910,30,"F","administrator","17345",0,0
911,26,"M","student","55108",0,0
