user_id,age,gender,occupation,zip_code,longitude,latitude
571,22,M,student,85281,-111.92733,33.426885
572,53,F,librarian,10021,-73.96045,40.76842
573,14,F,student,27249,-79.56352,36.125747
574,73,M,retired,37771,-84.29301,35.815523999999996
575,40,M,executive,92629,-117.70326999999999,33.475302
576,27,F,writer,11201,-73.98907,40.695285999999996
577,28,M,student,92103,-117.16715,32.746018
578,40,F,librarian,30030,-84.29406999999999,33.771705
579,35,M,technician,95403,-122.74976000000001,38.480494
580,51,F,administrator,43204,-83.08230999999999,39.958496000000004
581,28,M,writer,91505,-118.34366000000001,34.166906
582,29,M,lawyer,20009,-77.03777,38.919211
583,28,F,student,14476,-78.02580999999999,43.339304
584,28,F,other,54467,-89.54399000000001,44.452277
585,28,M,healthcare,29301,-81.98682,34.940921
586,17,M,entertainment,37777,-84.01196,35.835374
587,24,M,programmer,10021,-73.96045,40.76842
588,51,M,other,06512,-72.87411999999999,41.276497
589,35,M,administrator,34105,-81.76829000000001,26.187767
590,42,M,scientist,93555,-117.68065,35.599177000000005
591,27,F,other,20009,-77.03777,38.919211
592,32,M,other,28806,-82.6062,35.575877
593,40,F,writer,92115,-117.07031,32.7603
594,44,F,other,08105,-75.08615999999999,39.949812
595,32,M,other,55116,-93.17459000000001,44.913815
596,16,M,student,17961,-76.0785,40.645057
597,27,M,student,76201,-97.13061,33.226597999999996
598,49,M,administrator,97212,-122.64353,45.54424
599,21,M,student,E2E3R,,
600,25,M,student,60641,-87.74576,41.946431
601,40,M,writer,93055,-119.07316999999999,34.367474
602,21,M,programmer,91919,-116.71186999999999,32.616539
603,22,F,student,54901,-88.53528,44.043984
604,30,M,salesman,60613,-87.6629,41.953256
605,46,M,executive,60659,-87.70378000000001,41.991381
606,37,M,engineer,77845,-96.29881999999999,30.571904999999997
607,27,M,student,55108,-93.17489,44.982515
608,26,M,entertainment,94533,-122.03701000000001,38.269582
609,53,M,educator,02140,-71.12836999999999,42.393327
610,56,F,librarian,19146,-75.18066999999999,39.938512
611,26,M,other,14216,-78.85923000000001,42.949707000000004
612,48,F,writer,94618,-122.24368999999999,37.843726000000004
613,47,F,other,06260,-71.88434000000001,41.913816
614,22,M,executive,66315,-94.831991,38.899901
615,33,F,educator,68767,-97.54527,42.200994
616,29,F,programmer,55108,-93.17489,44.982515
617,32,M,student,97301,-122.98693999999999,44.926644
618,43,M,engineer,01720,-71.4422,42.477142
619,32,F,writer,33755,-82.78166,27.979114000000003
620,37,F,other,V0R2H,,
621,29,M,student,01002,-72.50323,42.377651
622,17,M,student,97302,-123.05129,44.906492
623,23,M,student,55105,-93.16554000000001,44.934465
624,18,M,student,06333,-72.2269,41.371913
625,44,M,educator,42647,-84.55416,36.710692
626,22,F,student,71701,-92.81368,33.578096
627,53,M,librarian,04988,-69.33022,44.605090000000004
628,19,M,student,30067,-84.47633,33.933002
629,37,M,other,20009,-77.03777,38.919211
630,20,F,student,54302,-87.97946999999999,44.505782
631,41,M,programmer,55346,-93.4869,44.880435
632,46,M,librarian,77008,-95.40951,29.798777
633,44,M,executive,01581,-71.61408,42.269845000000004
634,39,M,educator,85711,-110.88511000000001,32.216326
635,38,F,administrator,48103,-83.79146999999999,42.280887
636,35,M,marketing,47024,-85.19242,39.491509
637,24,M,student,60626,-87.66938,42.009731
638,36,F,artist,55409,-93.28362,44.924115
639,25,M,programmer,55414,-93.23003,44.980379
640,19,M,other,93612,-119.70826000000001,36.813456
641,55,M,other,45218,-84.5175,39.264790999999995
642,33,M,engineer,97006,-122.85826000000002,45.517695
643,33,M,lawyer,90405,-118.47286000000001,34.009276
644,25,M,other,77042,-95.55996,29.741565
645,26,M,student,77380,-95.46821,30.143485
646,68,M,retired,61455,-90.6681,40.456986
647,60,M,writer,94583,-121.95213000000001,37.75735
648,41,M,administrator,15235,-79.83277,40.459518
649,26,M,educator,16801,-77.84993,40.792010999999995
650,34,M,student,60615,-87.60215,41.801525
651,39,M,educator,61820,-88.24322,40.114931
652,13,F,student,55106,-93.05001,44.967565
653,53,M,programmer,20910,-77.03404,38.999992
654,28,M,educator,20850,-77.1718,39.093408000000004
655,21,F,student,55414,-93.23003,44.980379
656,22,M,student,21227,-76.67712,39.241957
657,30,F,librarian,22903,-78.5348,38.026342
658,34,M,technician,92110,-117.20076999999999,32.766482
659,46,F,healthcare,84107,-111.88394,40.659997
660,48,F,artist,20008,-77.06039,38.934866
661,37,M,librarian,76013,-97.14698,32.721632
662,25,F,student,32301,-84.26903,30.431283
663,23,F,administrator,20817,-77.13519000000001,38.996842
664,28,M,engineer,20770,-76.88005,39.00391
665,20,F,student,92626,-117.90863,33.677224
666,50,F,homemaker,17331,-76.97726999999999,39.795301
667,39,M,artist,55406,-93.22081999999999,44.938615000000006
668,44,M,artist,10018,-73.99337,40.755101
669,20,M,none,60115,-88.74616999999999,41.924127
670,45,M,engineer,01940,-71.02834,42.527895
671,37,M,other,06811,-73.47006,41.425594
672,22,M,engineer,95662,-121.2231,38.682803
673,70,F,retired,48322,-83.37550999999999,42.541268
674,30,M,librarian,78205,-98.48931,29.425932
675,18,F,student,95521,-124.07518999999999,40.867469
676,25,M,executive,13820,-75.05192,42.469761
677,21,M,other,N4T1A,,
678,35,F,other,14211,-78.82355,42.907358
679,25,M,artist,11231,-74.00254,40.6788
680,27,M,programmer,20723,-76.8579,39.134062
681,31,M,educator,20064,-76.996348,38.933161
682,24,M,technician,84105,-111.86044,40.737132
683,33,M,entertainment,37412,-85.23748,34.996674
684,27,M,engineer,N2L5N,,
685,34,M,other,98038,-122.03553000000001,47.381989000000004
686,24,M,engineer,19422,-75.27816,40.157526000000004
687,55,F,other,80526,-105.11576000000001,40.539432
688,22,M,student,85282,-111.92873,33.394067
689,20,M,student,50112,-92.72123,41.736434
690,47,M,executive,95032,-121.9534,37.241193
691,34,M,engineer,18053,-75.70754000000001,40.707516
692,38,M,engineer,98682,-122.51319,45.67309
693,22,M,student,37725,-83.39791,35.996454
694,22,M,other,10003,-73.98935,40.732509
695,54,F,administrator,90095,-118.29866200000001,33.786594
696,36,M,executive,78746,-97.8022,30.287739000000002
697,18,F,salesman,49036,-85.0142,41.912776
698,30,M,programmer,08610,-74.72005,40.199859000000004
699,60,M,retired,94702,-122.2859,37.865026
700,25,M,writer,63108,-90.25435,38.646201
701,20,M,other,99835,-135.3227,57.064376
702,65,M,retired,06518,-72.90409,41.413114
703,20,M,student,39762,-88.79106999999999,33.453348999999996
704,34,M,educator,44691,-81.95725999999999,40.800086
705,27,M,lawyer,47130,-85.72035,38.309104999999995
706,19,M,student,92020,-116.97334,32.7991
707,22,M,student,61801,-88.21246,40.109646999999995
708,21,M,student,48823,-84.47143,42.747921999999996
709,13,M,none,94306,-122.13273000000001,37.419389
710,35,M,programmer,55414,-93.23003,44.980379
711,28,M,programmer,55305,-93.43346,44.953763
712,22,M,student,18015,-75.37541999999999,40.601261
713,36,M,writer,10003,-73.98935,40.732509
714,51,F,administrator,58202,-97.07228,47.920679
715,23,M,homemaker,61755,-89.34345,40.533634
716,29,M,administrator,12866,-73.77038,43.080399
717,29,M,student,94708,-122.26371999999999,37.894625
718,24,F,student,45660,-83.37751999999999,38.987596
719,46,M,programmer,03869,-70.83207,43.221234
720,20,M,student,61801,-88.21246,40.109646999999995
721,60,M,educator,33556,-82.59054,28.143377
722,36,M,scientist,37076,-86.60110999999999,36.180507
723,46,M,administrator,94086,-122.02398000000001,37.378341
724,18,F,writer,81648,-108.77528000000001,40.011447
725,22,F,student,20006,-77.04195,38.897566999999995
726,17,F,student,51250,-96.19039000000001,43.075142
727,40,F,writer,64131,-94.57656,38.972473
728,30,F,writer,11217,-73.97783000000001,40.68209
729,45,F,artist,97203,-122.73875,45.589689
730,31,M,administrator,M7A1A,,
731,26,M,administrator,46005,-85.67299999999999,40.257082000000004
732,33,M,educator,60201,-87.69684000000001,42.056391
733,44,M,other,96754,-159.40787,22.212733
734,27,M,programmer,66215,-94.74145,38.961006
735,27,F,administrator,19711,-75.7431,39.700561
736,19,F,student,84302,-112.04736000000001,41.508604999999996
737,48,F,educator,78750,-97.80383,30.438933000000002
738,50,F,healthcare,60657,-87.65852,41.940832
739,23,M,student,01375,-72.56302,42.449978
740,45,M,salesman,90016,-118.35255,34.029711
741,49,F,administrator,19716,-75.597047,39.564499
742,24,M,technician,78704,-97.76087,30.246309000000004
743,25,F,other,63108,-90.25435,38.646201
744,25,F,artist,75206,-96.7712,32.826128000000004
745,65,M,retired,94591,-122.21035,38.099119
746,26,F,student,20001,-77.01732,38.907711
747,31,M,programmer,92660,-117.87453000000001,33.634821
748,33,M,marketing,46032,-86.15416,39.970240999999994
749,34,M,educator,60089,-87.96393,42.167638000000004
750,15,M,student,98102,-122.32253,47.632870000000004
751,32,M,scientist,62901,-89.19246,37.707763
752,23,F,engineer,80228,-105.14558000000001,39.688278000000004
753,39,M,marketing,92037,-117.26158999999998,32.838761
754,19,M,student,83686,-116.57761,43.529812
755,40,M,other,60008,-88.02508,42.07506
756,70,M,engineer,00000,-71.013202,43.005895
757,25,M,programmer,55337,-93.27301999999999,44.770297
758,37,M,administrator,06513,-72.8803,41.315796999999996
759,33,F,other,15213,-79.95487,40.443269
760,39,M,executive,06927,-73.363661,41.308873
761,39,M,scientist,55122,-93.19870999999999,44.804548
762,64,M,doctor,97405,-123.12203000000001,44.004396
763,37,F,marketing,29678,-82.94556999999999,34.660345
764,35,M,technician,73162,-97.63765,35.579254
765,50,M,educator,14534,-77.51181,43.071131
766,25,F,administrator,80538,-105.08726000000001,40.435645
767,28,M,student,55414,-93.23003,44.980379
768,20,M,student,63129,-90.32160999999999,38.469953000000004
769,58,M,executive,94306,-122.13273000000001,37.419389
770,56,M,educator,53188,-88.26852,43.020762
771,29,M,engineer,03261,-71.2079,43.216633
772,50,F,writer,27514,-79.02939,35.915083
773,45,M,administrator,12550,-74.04072,41.521592999999996
774,23,M,student,27510,-79.08144,35.912489
775,49,M,programmer,94560,-122.03362,37.535586
776,27,M,writer,E2A4H,,
777,23,M,student,38401,-87.03565,35.619784
778,32,M,writer,55369,-93.43183,45.120764
779,48,M,writer,80209,-104.96698,39.706534999999995
780,48,M,librarian,01080,-72.36518000000001,42.180563
781,29,F,artist,V5A2B,,
782,20,M,student,55414,-93.23003,44.980379
783,44,M,programmer,98117,-122.37838,47.685919
784,11,M,none,94619,-122.18615,37.790027
785,37,M,lawyer,43215,-83.00431,39.965131
786,34,M,other,28814,-82.492664,35.664752
787,52,M,writer,59801,-114.01229,46.855422999999995
788,31,F,educator,68767,-97.54527,42.200994
789,42,M,programmer,75006,-96.89163,32.960374
790,20,M,student,08904,-74.4257,40.500254
791,31,M,marketing,75240,-96.78543,32.938774
792,24,M,student,87544,-106.29536,35.86849
793,43,M,engineer,91351,-118.44513,34.424794
794,36,F,marketing,07039,-74.32134,40.788733
795,30,F,artist,90008,-118.33705,34.009754
796,19,M,student,02146,-71.08874499999999,42.308198
797,51,F,educator,48118,-84.03445,42.316922
798,14,F,student,02136,-71.12593000000001,42.252198
799,49,F,educator,97301,-122.98693999999999,44.926644
800,57,M,engineer,70808,-91.1497,30.411391
801,33,M,engineer,80525,-105.0535,40.532354
802,22,M,engineer,60090,-87.92958,42.131526
803,32,M,engineer,55117,-93.10665999999999,44.989065000000004
804,42,M,student,29440,-79.32638,33.389340000000004
805,27,F,educator,62903,-89.41583100000001,37.758646
806,22,M,other,11727,-73.00501,40.884895
807,40,M,programmer,12205,-73.8179,42.713328000000004
808,26,M,programmer,55414,-93.23003,44.980379
809,39,F,librarian,59717,-110.90128,45.627982
810,33,M,other,80919,-104.85255,38.925451
811,49,F,administrator,16506,-80.14541,42.072606
812,21,M,student,91711,-117.71973,34.110009000000005
813,43,F,administrator,16803,-77.89936,40.802661
814,37,M,other,89104,-115.10857,36.151108
815,42,M,engineer,07733,-74.17194,40.384832
816,25,M,student,78741,-97.71600000000001,30.231252
817,19,F,student,02918,-71.440352,41.841499
818,24,M,technician,31820,-84.84121999999999,32.566196999999995
819,32,M,administrator,02215,-71.10215,42.346996999999995
820,34,M,other,20755,-76.74126,39.105015
821,18,F,student,63119,-90.35168,38.590652
822,25,M,artist,15610,-79.42425,40.138405
823,35,F,educator,30606,-83.41731999999999,33.945619
824,31,F,scientist,32114,-81.03602,29.204009000000003
825,30,M,engineer,95129,-121.99976000000001,37.307742
826,26,M,educator,49512,-85.5616,42.888821
827,23,F,student,02125,-71.05811,42.316852000000004
828,29,F,librarian,53144,-87.87617,42.601842
829,50,M,writer,27105,-80.23423000000001,36.147887
830,61,M,retired,55125,-92.94234,44.921982
831,20,M,student,14627,-77.627674,43.127513
832,42,F,writer,85016,-112.03235,33.503741999999995
833,53,F,other,94043,-122.07461,37.40679
834,35,M,engineer,40503,-84.53452,38.007898
835,54,F,administrator,20879,-77.18715999999999,39.168656
836,21,M,student,21218,-76.60602,39.325956
837,14,F,student,53115,-88.6383,42.63427
838,20,F,homemaker,42459,-87.99632,37.558719
839,30,M,librarian,51157,-95.85888,43.184994
840,23,M,administrator,10011,-74.00012,40.741012
841,28,M,student,55414,-93.23003,44.980379
842,48,M,administrator,83709,-116.29527,43.572671
843,17,M,student,37411,-85.2333,35.023824
844,32,M,entertainment,80525,-105.0535,40.532354
845,46,M,engineer,80123,-105.07393,39.616114
846,40,M,student,55422,-93.33965,45.014764
847,34,M,other,76059,-97.3275,32.39286
848,63,M,programmer,01810,-71.1513,42.646941999999996
849,45,M,scientist,55106,-93.05001,44.967565
850,43,F,other,77009,-95.36735,29.793259999999997
851,19,F,artist,99687,-149.99002,61.391728
852,31,M,other,36106,-86.27161,32.354888
853,20,F,student,55414,-93.23003,44.980379
854,37,M,other,L9G2B,,
855,45,M,doctor,47401,-86.49743000000001,39.131576
856,24,M,other,32789,-81.35594,28.598677000000002
857,40,M,educator,45810,-83.81821,40.774039
858,59,M,administrator,40205,-85.68326,38.22292
859,44,F,educator,95821,-121.38181000000002,38.623304
860,29,M,other,11753,-73.53675,40.786544
861,27,F,other,20657,-76.43328000000001,38.370044
862,24,M,technician,77042,-95.55996,29.741565
863,28,M,technician,80525,-105.0535,40.532354
864,24,M,entertainment,10003,-73.98935,40.732509
865,41,M,other,20902,-77.04876,39.040759
866,39,F,librarian,32707,-81.31772,28.665125
867,31,F,healthcare,27713,-78.92113,35.905765
868,30,M,administrator,95938,-121.79151999999999,39.624259
869,30,M,marketing,77081,-95.48361,29.70828
870,17,M,student,76309,-98.53215,33.892447
871,28,M,student,60440,-88.07462,41.703097
872,23,M,programmer,55128,-92.96531999999999,44.985792
873,22,M,student,21250,-76.713149,39.258226
874,49,M,educator,08403,-74.52675,39.314766
875,23,M,engineer,60005,-87.98464,42.069327
876,35,F,administrator,V1G4L,,
877,28,M,administrator,94720,-122.25358200000001,37.866825
878,26,F,librarian,22903,-78.5348,38.026342
879,25,M,writer,40206,-85.70254,38.254671
880,20,F,student,08043,-74.96128,39.851969
881,44,F,other,60630,-87.75869,41.971044
882,50,M,lawyer,55104,-93.15921999999999,44.953665
883,35,F,administrator,55406,-93.22081999999999,44.938615000000006
884,42,M,educator,90840,-118.115698,33.784265999999995
885,36,M,salesman,43221,-83.07655,40.02063
886,27,M,marketing,11217,-73.97783000000001,40.68209
887,24,M,programmer,38115,-89.86291,35.057311
888,57,M,educator,94618,-122.24368999999999,37.843726000000004
889,30,F,librarian,94117,-122.44276,37.770936999999996
890,28,M,student,14216,-78.85923000000001,42.949707000000004
891,55,M,librarian,19102,-75.16558,39.952962
892,59,F,administrator,15237,-80.03227,40.552768
893,30,M,engineer,94115,-122.43736000000001,37.786128999999995
894,19,F,student,74078,-96.98745799999999,36.093665
895,36,M,executive,90254,-118.39968,33.866314
896,24,F,other,55116,-93.17459000000001,44.913815
897,49,F,librarian,11701,-73.41317,40.6851
898,22,M,student,29201,-81.03519,33.998453999999995
899,33,M,entertainment,91344,-118.50046999999999,34.277648
900,35,M,programmer,63033,-90.28578,38.79505
901,29,M,engineer,91201,-118.29158000000001,34.17013
902,32,F,writer,22206,-77.08973,38.843466
903,38,M,educator,27705,-78.95911,36.015992
904,26,M,writer,30068,-84.4433,33.965601
905,51,F,librarian,56321,-94.41994100000001,45.578278000000005
906,48,F,administrator,73034,-97.44686,35.683768
907,39,M,scientist,60466,-87.68767,41.472934
908,51,M,engineer,22932,-78.71396,38.116217
909,38,F,student,14085,-78.9372,42.718308
910,30,F,administrator,17345,-76.72398000000001,40.067347999999996
911,26,M,student,55108,-93.17489,44.982515
